Temp P_Vapor Z_Liq Fug_Liq Vol_Liq H_Liq S_Liq Z_Vap Fug_Vap Vol_Vap H_Vap S_Vap
115.00  8.26602102981126E-0003  3.52644831666589E-0005  8.26105060927593E-0003  4.07895495163462E-0005 -1.98052517481258E+0004 -1.15237200877844E+0002  9.99398422420999E-0001  8.26105119960892E-0003  1.15597926801437E+0000 -4.92231433835575E+0003  1.41796455695178E+0001
115.20  8.49255763083959E-0003  3.61792734656971E-0005  8.48733231456099E-0003  4.08022261331931E-0005 -1.97960408140104E+0004 -1.15157183381296E+0002  9.99384434494175E-0001  8.48733294135041E-0003  1.12708481359879E+0000 -4.91817634598120E+0003  1.39909484887260E+0001
115.40  8.72441733571070E-0003  3.71141566133754E-0005  8.71892513343325E-0003  4.08149277327013E-0005 -1.97868238938434E+0004 -1.15077252957334E+0002  9.99370181258488E-0001  8.71892579870500E-0003  1.09902057457994E+0000 -4.91403340154793E+0003  1.38030782595879E+0001
115.60  8.96168432049057E-0003  3.80694128495738E-0005  8.95591275299515E-0003  4.08276534533022E-0005 -1.97776016661120E+0004 -1.14997415181766E+0002  9.99355660095824E-0001  8.95591345886987E-0003  1.07176190839111E+0000 -4.90988583422140E+0003  1.36160446139824E+0001
115.80  9.20448001381327E-0003  3.90454709874934E-0005  9.19841605198492E-0003  4.08404043427694E-0005 -1.97683734108352E+0004 -1.14917663515878E+0002  9.99340866163875E-0001  9.19841680068798E-0003  1.04528089988872E+0000 -4.90573334078601E+0003  1.34298287121009E+0001
116.00  9.45289068114018E-0003  4.00426168337735E-0005  9.44652076975980E-0003  4.08531794614917E-0005 -1.97591398274791E+0004 -1.14838003700697E+0002  9.99325796828483E-0001  9.44652156361878E-0003  1.01955464818419E+0000 -4.90157625139954E+0003  1.32444402219927E+0001
116.20  9.70703174342024E-0003  4.10612519719338E-0005  9.70034174747278E-0003  4.08659793944556E-0005 -1.97499005419622E+0004 -1.14758432199239E+0002  9.99310447739343E-0001  9.70034258892633E-0003  9.94558085902827E-0001 -4.89741442123857E+0003  1.30598675166917E+0001
116.40  9.96702098758009E-0003  4.21017857210370E-0005  9.95999616893526E-0003  4.08788047331641E-0005 -1.97406551787096E+0004 -1.14678945485363E+0002  9.99294814475078E-0001  9.95999706053765E-0003  9.70267101316290E-0001 -4.89324770488928E+0003  1.28760991242190E+0001
116.60  1.02329478418169E-0002  4.31645122663375E-0005  1.02255728759758E-0002  4.08916544820289E-0005 -1.97314044521703E+0004 -1.14599549403825E+0002  9.99278894380427E-0001  1.02255738203952E-0002  9.46661160632532E-0001 -4.88907643399366E+0003  1.26931446174116E+0001
116.80  1.05049433791118E-0002  4.42498909594623E-0005  1.04972022803794E-0002  4.09045297809007E-0005 -1.97221476184997E+0004 -1.14520237274707E+0002  9.99262682364460E-0001  1.04972032804102E-0002  9.23716855871242E-0001 -4.88490030419281E+0003  1.25109856202203E+0001
117.00  1.07830991535661E-0002  4.53582215914813E-0005  1.07749753064807E-0002  4.09174296375443E-0005 -1.97128853912332E+0004 -1.14441014917922E+0002  9.99246175759896E-0001  1.07749763650395E-0002  9.01415083146020E-0001 -4.88071964811507E+0003  1.23296316423686E+0001
117.20  1.10675392646125E-0002  4.64899323604927E-0005  1.10590153583929E-0002  4.09303546250668E-0005 -1.97036174000533E+0004 -1.14361878866208E+0002  9.99229370021980E-0001  1.10590164785294E-0002  8.79734824082854E-0001 -4.87653432070339E+0003  1.21490713619178E+0001
117.40  1.13583903208416E-0002  4.76454596268498E-0005  1.13494483220090E-0002  4.09433053390883E-0005 -1.96943432688781E+0004 -1.14282825626223E+0002  9.99212260532541E-0001  1.13494495069107E-0002  8.58655850986684E-0001 -4.87234417632299E+0003  1.19692936072259E+0001
117.60  1.16557470882389E-0002  4.88251116308980E-0005  1.16463682632870E-0002  4.09562808626427E-0005 -1.96850636911560E+0004 -1.14203860821245E+0002  9.99194844609454E-0001  1.16463695162766E-0002  8.38161006198948E-0001 -4.86814954907663E+0003  1.17903077939009E+0001
117.80  1.19597507887022E-0002  5.00293793931817E-0005  1.19499156125360E-0002  4.09692822421392E-0005 -1.96757779487766E+0004 -1.14124978054621E+0002  9.99177116908819E-0001  1.19499169370863E-0002  8.18230603877993E-0001 -4.86395013349874E+0003  1.16120959946268E+0001
118.00  1.22704983430013E-0002  5.12585766647533E-0005  1.22601865400119E-0002  4.09823085335594E-0005 -1.96664867423848E+0004 -1.14046182994205E+0002  9.99159074740815E-0001  1.22601879397396E-0002  7.98848663764996E-0001 -4.85974626467136E+0003  1.14346675626432E+0001
118.20  1.25881229267502E-0002  5.25131592535320E-0005  1.25773133910542E-0002  4.09953603314963E-0005 -1.96571896965456E+0004 -1.13967472166181E+0002  9.99140713365764E-0001  1.25773148697332E-0002  7.79997512024432E-0001 -4.85553779732677E+0003  1.12580114703809E+0001
118.40  1.29127603728039E-0002  5.37935914981282E-0005  1.29014311362313E-0002  4.10084382094105E-0005 -1.96478864416750E+0004 -1.13888842169049E+0002  9.99122027968210E-0001  1.29014326977980E-0002  7.61660131003168E-0001 -4.85132458563238E+0003  1.10821168360577E+0001
118.60  1.32445108510666E-0002  5.51001953918758E-0005  1.32326391133739E-0002  4.10215412142343E-0005 -1.96385776808314E+0004 -1.13810298666564E+0002  9.99103015850194E-0001  1.32326407619225E-0002  7.43822145284216E-0001 -4.84710696613325E+0003  1.09069929199342E+0001
118.80  1.35835262466575E-0002  5.64334951119257E-0005  1.35710882638850E-0002  4.10346704343827E-0005 -1.96292626854838E+0004 -1.13731835235050E+0002  9.99083671410699E-0001  1.35710900036855E-0002  7.26466952142532E-0001 -4.84288463229373E+0003  1.07326222290253E+0001
119.00  1.39299089049132E-0002  5.77938181416465E-0005  1.39168800425473E-0002  4.10478249435633E-0005 -1.96199421516028E+0004 -1.13653457462258E+0002  9.99063991948681E-0001  1.39168818780368E-0002  7.09581148426935E-0001 -4.83865792163001E+0003  1.05590139619924E+0001
119.20  1.42838014773188E-0002  5.91816487714330E-0005  1.42701561135688E-0002  4.10610053015042E-0005 -1.96106157135835E+0004 -1.13575161993345E+0002  9.99043972529391E-0001  1.42701580493674E-0002  6.93149831139316E-0001 -4.83442668868589E+0003  1.03861573754543E+0001
119.40  1.46453494256194E-0002  6.05974803131149E-0005  1.46310609141343E-0002  4.10742120926116E-0005 -1.96012829995096E+0004 -1.13496945442535E+0002  9.99023608139928E-0001  1.46310629550502E-0002  6.77158643465654E-0001 -4.83019078745339E+0003  1.02140418674787E+0001
119.60  1.50146583687446E-0002  6.20416483296600E-0005  1.49996990783460E-0002  4.10874443790317E-0005 -1.95919447084282E+0004 -1.13418813399244E+0002  9.99002896078235E-0001  1.49997012293688E-0002  6.61595509342442E-0001 -4.82595055689871E+0003  1.00426765449198E+0001
119.80  1.53918913786870E-0002  6.35147114655563E-0005  1.53762325577068E-0002  4.11007032547495E-0005 -1.95826001111051E+0004 -1.13340759494675E+0002  9.98981830482229E-0001  1.53762348240291E-0002  6.46446387366532E-0001 -4.82170568945257E+0003  9.87204433531277E+0000
120.00  1.57771562616381E-0002  6.50170105879668E-0005  1.57607681061243E-0002  4.11139877629643E-0005 -1.95732499115995E+0004 -1.13262789344090E+0002  9.98960408651654E-0001  1.57607704931295E-0002  6.31700006591678E-0001 -4.81745652504309E+0003  9.70215428470476E+0000
120.20  1.61706055459868E-0002  6.65490594984209E-0005  1.61534570827920E-0002  4.11272984962116E-0005 -1.95638937362065E+0004 -1.13184899559850E+0002  9.98938625456854E-0001  1.61534595960723E-0002  6.17343766211065E-0001 -4.81320291804697E+0003  9.53299592417063E+0000
120.40  1.65723947283714E-0002  6.81113813894779E-0005  1.65544537718960E-0002  4.11406360222249E-0005 -1.95545312179762E+0004 -1.13107086832412E+0002  9.98916475687634E-0001  1.65544564172583E-0002  6.03365521363766E-0001 -4.80894472230255E+0003  9.36455892205944E+0000
120.60  1.69826348993804E-0002  6.97043250621773E-0005  1.69638681032211E-0002  4.11539994121573E-0005 -1.95451630536182E+0004 -1.13029356691792E+0002  9.98893956650258E-0001  1.69638708866770E-0002  5.89755101539580E-0001 -4.80468227917324E+0003  9.19685223381364E+0000
120.80  1.74015008505128E-0002  7.13284849680857E-0005  1.73818735431672E-0002  4.11673897521298E-0005 -1.95357885167162E+0004 -1.12951702852089E+0002  9.98871062217793E-0001  1.73818764709583E-0002  5.76500599288522E-0001 -4.80041528009253E+0003  9.02985919423957E+0000
121.00  1.78291058620647E-0002  7.29842150665202E-0005  1.78085821337339E-0002  4.11808060999307E-0005 -1.95264083075126E+0004 -1.12874130856838E+0002  9.98847789703456E-0001  1.78085852123149E-0002  5.63592512622518E-0001 -4.79614406737546E+0003  8.86358869878365E+0000
121.20  1.82656127410867E-0002  7.46720595261348E-0005  1.82441553028106E-0002  4.11942490349866E-0005 -1.95170220563208E+0004 -1.12796637386258E+0002  9.98824133783137E-0001  1.82441585388708E-0002  5.51020158950036E-0001 -4.79186849525232E+0003  8.69803054367144E+0000
121.40  1.87111874258755E-0002  7.63925724284246E-0005  1.86887575595325E-0002  4.12077191521797E-0005 -1.95076293896191E+0004 -1.12719219110361E+0002  9.98800089049780E-0001  1.86887609600011E-0002  5.38773237375902E-0001 -4.78758841742863E+0003  8.53317465838379E+0000
121.60  1.91659464774408E-0002  7.81461153587373E-0005  1.91425041021978E-0002  4.12212155032626E-0005 -1.94982310092584E+0004 -1.12641881562328E+0002  9.98775652831035E-0001  1.91425076742298E-0002  5.26843160862976E-0001 -4.78330417763843E+0003  8.36902984899153E+0000
121.80  1.96300769480686E-0002  7.99333199723718E-0005  1.96055804220613E-0002  4.12347391805008E-0005 -1.94888261879414E+0004 -1.12564618507221E+0002  9.98750818731498E-0001  1.96055841730670E-0002  5.15219804844082E-0001 -4.77901546635422E+0003  8.20557984485651E+0000
122.00  2.01036975809953E-0002  8.17545528551004E-0005  2.00781038109790E-0002  4.12482892393205E-0005 -1.94794156265692E+0004 -1.12487435454641E+0002  9.98725584091171E-0001  2.00781077486017E-0002  5.03895138859313E-0001 -4.77472262825022E+0003  8.04283339288104E+0000
122.20  2.05869818638342E-0002  8.36103894937591E-0005  2.05602461359864E-0002  4.12618662681554E-0005 -1.94699989536573E+0004 -1.12410329103718E+0002  9.98699943392208E-0001  2.05602502681268E-0002  4.92860083008459E-0001 -4.77042551743025E+0003  7.88078054554029E+0000
122.40  2.10801065834913E-0002  8.55014157455787E-0005  2.10521825058244E-0002  4.12754708645541E-0005 -1.94605757955587E+0004 -1.12333296157025E+0002  9.98673891031390E-0001  2.10521868406449E-0002  4.82105877815111E-0001 -4.76612398748716E+0003  7.71941148469351E+0000
122.60  2.15831937449512E-0002  8.74280055022298E-0005  2.15540333320193E-0002  4.12891020701460E-0005 -1.94511468568057E+0004 -1.12256342130518E+0002  9.98647424371430E-0001  2.15540378779249E-0002  4.71625255547077E-0001 -4.76181838449621E+0003  7.55873486911967E+0000
122.80  2.20964432109087E-0002  8.93908290169407E-0005  2.20659966451869E-0002  4.13027609865133E-0005 -1.94417114083931E+0004 -1.12179460832502E+0002  9.98620536744961E-0001  2.20660014108593E-0002  4.61409585289606E-0001 -4.75750839800516E+0003  7.39873481052728E+0000
123.00  2.26199791506513E-0002  9.13902649819192E-0005  2.25881949200940E-0002  4.13164466677391E-0005 -1.94322701516198E+0004 -1.12102657736939E+0002  9.98593225532680E-0001  2.25881999144620E-0002  4.51452063889400E-0001 -4.75319437501690E+0003  7.23941990936828E+0000
123.20  2.31539861338585E-0002  9.34269210962182E-0005  2.31208108292878E-0002  4.13301597064222E-0005 -1.94228227144751E+0004 -1.12025929571774E+0002  9.98565485023964E-0001  2.31208160615548E-0002  4.41744954121494E-0001 -4.74887616952793E+0003  7.08078046584893E+0000
123.40  2.36986522026437E-0002  9.55014159069754E-0005  2.36640304516556E-0002  4.13439007029770E-0005 -1.94133687231317E+0004 -1.11949273071000E+0002  9.98537309420365E-0001  2.36640359313029E-0002  4.32280788476540E-0001 -4.74455363503790E+0003  6.92280690582960E+0000
123.60  2.42541047530401E-0002  9.76141350531586E-0005  2.42179793270830E-0002  4.13576686964702E-0005 -1.94039088828257E+0004 -1.11872693717458E+0002  9.98508696133908E-0001  2.42179850638434E-0002  4.23053401259579E-0001 -4.74022711993117E+0003  6.76550774291059E+0000
123.80  2.48205570158435E-0002  9.97657888052444E-0005  2.47828685440114E-0002  4.13714648050043E-0005 -1.93944424609874E+0004 -1.11796185346923E+0002  9.98479638221887E-0001  2.47828745479086E-0002  4.14055416249450E-0001 -4.73589631286686E+0003  6.60886745941980E+0000
124.00  2.53981385225331E-0002  1.01956767308436E-0004  2.53588256630202E-0002  4.13852880612930E-0005 -1.93849701645146E+0004 -1.11719753440220E+0002  9.98450133120156E-0001  2.53588319443301E-0002  4.05281056518892E-0001 -4.73156156314336E+0003  6.45289451148393E+0000
124.20  2.59870453254648E-0002  1.04187711388122E-0004  2.59460445236631E-0002  4.13991390719759E-0005 -1.93754916183110E+0004 -1.11643394732824E+0002  9.98420174926486E-0001  2.59460510929442E-0002  3.96723712646598E-0001 -4.72722272466829E+0003  6.29757943888450E+0000
124.40  2.65874771277101E-0002  1.06459273188461E-0004  2.65447225406103E-0002  4.14130184421286E-0005 -1.93660064479049E+0004 -1.11567105985809E+0002  9.98389757648354E-0001  2.65447294087052E-0002  3.88377002844359E-0001 -4.72287965086683E+0003  6.14291290346225E+0000
124.60  2.71995666357419E-0002  1.08771849408454E-0004  2.71549902662578E-0002  4.14269251968269E-0005 -1.93565153621942E+0004 -1.11490892673064E+0002  9.98358878761866E-0001  2.71549974442578E-0002  3.80235684278448E-0001 -4.71853269239757E+0003  5.98890327577987E+0000
124.80  2.78235410139863E-0002  1.11126191770046E-0004  2.77770723687303E-0002  4.14408604773199E-0005 -1.93470176233531E+0004 -1.11414748643649E+0002  9.98327531045696E-0001  2.77770798680205E-0002  3.72293437449403E-0001 -4.71418153706716E+0003  5.83553539751548E+0000
125.00  2.84595350641125E-0002  1.13522701188366E-0004  2.84111013658057E-0002  4.14548233018766E-0005 -1.93375139420524E+0004 -1.11338679370374E+0002  9.98295712005831E-0001  2.84111091980146E-0002  3.64545345653419E-0001 -4.70982653643351E+0003  5.68281758262141E+0000
125.20  2.91077567204157E-0002  1.15962052476789E-0004  2.90572826199169E-0002  4.14688142829479E-0005 -1.93280039422589E+0004 -1.11262681613227E+0002  9.98263415549795E-0001  2.90572907969499E-0002  3.56985749223278E-0001 -4.70546754433318E+0003  5.53074060264304E+0000
125.40  2.97684177513838E-0002  1.18444932282976E-0004  2.97158252415018E-0002  4.14828340357478E-0005 -1.93184872474478E+0004 -1.11186752148547E+0002  9.98230635492325E-0001  2.97158337755394E-0002  3.49609181105327E-0001 -4.70110441413490E+0003  5.37929534771830E+0000
125.60  3.04416560645115E-0002  1.20971747633341E-0004  3.03868646473219E-0002  4.14968815772155E-0005 -1.93089645686519E+0004 -1.11110896429154E+0002  9.98197369388864E-0001  3.03868735507739E-0002  3.42411173175456E-0001 -4.69673749873396E+0003  5.22849004753659E+0000
125.80  3.11277133310229E-0002  1.23543293074966E-0004  3.10706396098978E-0002  4.15109580506454E-0005 -1.92994351682583E+0004 -1.11035108360624E+0002  9.98163609736263E-0001  3.10706488954534E-0002  3.35386298196700E-0001 -4.69236648512067E+0003  5.07830989229224E+0000
126.00  3.18267295015380E-0002  1.26159979567362E-0004  3.17672874427932E-0002  4.15250624802416E-0005 -1.92898997554453E+0004 -1.10959393365837E+0002  9.98129354126073E-0001  3.17672971233568E-0002  3.28530362287495E-0001 -4.68799172707386E+0003  4.92876305593538E+0000
126.20  3.25389247898060E-0002  1.28822516750755E-0004  3.24770253808650E-0002  4.15391954745180E-0005 -1.92803579557552E+0004 -1.10883748248772E+0002  9.98094596277098E-0001  3.24770354695926E-0002  3.21838507603691E-0001 -4.68361307837613E+0003  4.77984053429019E+0000
126.40  3.32645234324952E-0002  1.31531626666770E-0004  3.32000745839451E-0002  4.15533576613195E-0005 -1.92708093899857E+0004 -1.10808169795722E+0002  9.98059329812823E-0001  3.32000850942372E-0002  3.15306039694913E-0001 -4.67923039235722E+0003  4.63153343842908E+0000
126.60  3.40036683988483E-0002  1.34287725814749E-0004  3.39365751514877E-0002  4.15675480429956E-0005 -1.92612547729482E+0004 -1.10732663451627E+0002  9.98023552383731E-0001  3.39365860969315E-0002  3.08929142332645E-0001 -4.67484402410887E+0003  4.48384985935081E+0000
126.80  3.47566164475357E-0002  1.37091653083303E-0004  3.46867804874715E-0002  4.15817677895763E-0005 -1.92516933609133E+0004 -1.10657223127604E+0002  9.97987256201685E-0001  3.46867918818947E-0002  3.02703143561328E-0001 -4.67045365984127E+0003  4.33677532534625E+0000
127.00  3.55235125266364E-0002  1.39943828499472E-0004  3.54508325058379E-0002  4.15960158953014E-0005 -1.92421258707796E+0004 -1.10581854269989E+0002  9.97950438959666E-0001  3.54508443632291E-0002  2.96624458304325E-0001 -4.66605965551291E+0003  4.19031787255187E+0000
127.20  3.63045895247663E-0002  1.42844997463348E-0004  3.62289606564253E-0002  4.16102929899695E-0005 -1.92325519231954E+0004 -1.10506553674918E+0002  9.97913094189406E-0001  3.62289729909715E-0002  2.90688907312996E-0001 -4.66166186486899E+0003  4.04446871389523E+0000
127.40  3.71000845474942E-0002  1.45795918259906E-0004  3.70213984950652E-0002  4.16245997066567E-0005 -1.92229711381962E+0004 -1.10431318153488E+0002  9.97875215324766E-0001  3.70214113211383E-0002  2.84892450288232E-0001 -4.65726014121701E+0003  3.89921917432495E+0000
127.60  3.79101454557155E-0002  1.48797015947006E-0004  3.78282905875676E-0002  4.16389350361783E-0005 -1.92133842335697E+0004 -1.10356153136467E+0002  9.97836800127352E-0001  3.78283039196512E-0002  2.79231820831732E-0001 -4.65285484180242E+0003  3.75457720834528E+0000
127.80  3.87350446835571E-0002  1.51849175166283E-0004  3.86499054983007E-0002  4.16533001599187E-0005 -1.92037904634391E+0004 -1.10281052571426E+0002  9.97797840520916E-0001  3.86499193510484E-0002  2.73702987880074E-0001 -4.64844565209152E+0003  3.61052867231853E+0000
128.00  3.95749319938812E-0002  1.54952824134614E-0004  3.94863895110821E-0002  4.16676940679052E-0005 -1.91941905458022E+0004 -1.10206021875818E+0002  9.97758334316099E-0001  3.94864038992178E-0002  2.68302880313226E-0001 -4.64403293017869E+0003  3.46708146676826E+0000
128.20  4.04300533431770E-0002  1.58108744815102E-0004  4.03379846256860E-0002  4.16821173965467E-0005 -1.91845841001956E+0004 -1.10131057867592E+0002  9.97718274859320E-0001  4.03379995640424E-0002  2.63027894567119E-0001 -4.63961652978762E+0003  3.32422701484391E+0000
128.40  4.13006255965948E-0002  1.61317609137424E-0004  4.12049037670489E-0002  4.16965702249884E-0005 -1.91749711145797E+0004 -1.10056160252456E+0002  9.97677656956731E-0001  4.12049192705229E-0002  2.57874739823102E-0001 -4.63519647290372E+0003  3.18196226444331E+0000
128.60  4.21869359376724E-0002  1.64580345543124E-0004  4.20874297756888E-0002  4.17110537575749E-0005 -1.91653508379544E+0004 -1.09981322993557E+0002  9.97636472235133E-0001  4.20874458592608E-0002  2.52839841759923E-0001 -4.63077244400724E+0003  3.04027339473461E+0000
128.80  4.30890702191130E-0002  1.67897139115910E-0004  4.29856449207446E-0002  4.17255658632474E-0005 -1.91557247263669E+0004 -1.09906557220027E+0002  9.97594721752994E-0001  4.29856615993175E-0002  2.47920866826659E-0001 -4.62634514037469E+0003  2.89917900858862E+0000
129.00  4.40073186406312E-0002  1.71268925113452E-0004  4.38998348435483E-0002  4.17401077390731E-0005 -1.91460920307518E+0004 -1.09831856904213E+0002  9.97552397149607E-0001  4.38998521320484E-0002  2.43114414975241E-0001 -4.62191424703993E+0003  2.75866527672360E+0000
129.20  4.49419065072484E-0002  1.74696397389199E-0004  4.48302204578120E-0002  4.17546794700145E-0005 -1.91364527379015E+0004 -1.09757221748727E+0002  9.97509493169705E-0001  4.48302383711129E-0002  2.38417561999323E-0001 -4.61747978654274E+0003  2.61872921942793E+0000
129.40  4.58930612517383E-0002  1.78180255321401E-0004  4.57770246858017E-0002  4.17692811486534E-0005 -1.91268068327563E+0004 -1.09682651443318E+0002  9.97466004543349E-0001  4.57770432386897E-0002  2.33827468171727E-0001 -4.61304178156087E+0003  2.47936787473714E+0000
129.60  4.68610869381621E-0002  1.81721476113620E-0004  4.67405466096765E-0002  4.17839139783529E-0005 -1.91171535653363E+0004 -1.09608140010979E+0002  9.97421922600588E-0001  4.67405658168627E-0002  2.29341037203598E-0001 -4.60859991590927E+0003  2.34056773106902E+0000
129.80  4.78460675902905E-0002  1.85320229877406E-0004  4.77208661831617E-0002  4.17985758179488E-0005 -1.91074943938980E+0004 -1.09533698516628E+0002  9.97377248768596E-0001  4.77208860590910E-0002  2.24956274764659E-0001 -4.60415489027585E+0003  2.20234703928516E+0000
130.00  4.88483102717445E-0002  1.88977500461442E-0004  4.87182852479557E-0002  4.18132678705971E-0005 -1.90978285685957E+0004 -1.09459320978396E+0002  9.97331974394675E-0001  4.87183058069132E-0002  2.20670232696747E-0001 -4.59970638901802E+0003  2.06469227910580E+0000
130.20  4.98680509946395E-0002  1.92694009295564E-0004  4.97330348018577E-0002  4.18279902316196E-0005 -1.90881560739962E+0004 -1.09385007089093E+0002  9.97286094152972E-0001  4.97330560578725E-0002  2.16480383364574E-0001 -4.59525443536278E+0003  1.92760055819507E+0000
130.40  5.09055279323988E-0002  1.96470483286023E-0004  5.07653478710491E-0002  4.18427429858549E-0005 -1.90784768973902E+0004 -1.09310756563932E+0002  9.97239602704350E-0001  5.07653698378451E-0002  2.12384271130068E-0001 -4.59079905267373E+0003  1.79106900129058E+0000
130.60  5.19610626440570E-0002  2.00307949990329E-0004  5.18155403170312E-0002  4.18575273539604E-0005 -1.90687902851990E+0004 -1.09236563449284E+0002  9.97192491078900E-0001  5.18155630080302E-0002  2.08379207987073E-0001 -4.58633992413770E+0003  1.65508439709110E+0000
130.80  5.30347366082428E-0002  2.04206561957514E-0004  5.28836890114161E-0002  4.18723411752694E-0005 -1.90590977002522E+0004 -1.09162438764841E+0002  9.97144761099640E-0001  5.28837124395149E-0002  2.04463486567994E-0001 -4.58187775375957E+0003  1.51966465224756E+0000
131.00  5.41268743575624E-0002  2.08167353158411E-0004  5.39701125226099E-0002  4.18871856676411E-0005 -1.90493983897614E+0004 -1.09088376557205E+0002  9.97096403818733E-0001  5.39701367002866E-0002  2.00634545050442E-0001 -4.57741222525677E+0003  1.38479654654700E+0000
131.20  5.52377227736973E-0002  2.12191072667700E-0004  5.50750520240680E-0002  4.19020609209298E-0005 -1.90396923400670E+0004 -1.09014376539979E+0002  9.97047413846704E-0001  5.50750769632630E-0002  1.96890194063379E-0001 -4.57294336253620E+0003  1.25047727172677E+0000
131.40  5.63675309305282E-0002  2.16278475136288E-0004  5.61987507336508E-0002  4.19169670307149E-0005 -1.90299795361511E+0004 -1.08940438417809E+0002  9.96997785782193E-0001  5.61987764457000E-0002  1.93228305729422E-0001 -4.56847118963978E+0003  1.11670403595645E+0000
131.60  5.75166385038750E-0002  2.20430639975458E-0004  5.73415418303360E-0002  4.19319052265734E-0005 -1.90202592229693E+0004 -1.08866556276298E+0002  9.96947510352076E-0001  5.73415683259596E-0002  1.89646541536176E-0001 -4.56399538916373E+0003  9.83463919573314E-0001
131.80  5.86851236564712E-0002  2.24647699475315E-0004  5.85034982792199E-0002  4.19468733276023E-0005 -1.90105328680827E+0004 -1.08792741091679E+0002  9.96896589802677E-0001  5.85035255682669E-0002  1.86143437350297E-0001 -4.55951666833177E+0003  8.50774492651529E-0001
132.00  5.98733290021905E-0002  2.28930739222691E-0004  5.96849559019619E-0002  4.19618725624299E-0005 -1.90007997167672E+0004 -1.08718986946142E+0002  9.96845014887813E-0001  5.96849839935091E-0002  1.82716762376444E-0001 -4.55503471025822E+0003  7.18622826433265E-0001
132.20  6.10815124413326E-0002  2.33280536113658E-0004  6.08861661200309E-0002  4.19769030296069E-0005 -1.89910597535825E+0004 -1.08645293546747E+0002  9.96792780161403E-0001  6.08861950222390E-0002  1.79364616399292E-0001 -4.55054953952155E+0003  5.87006193584603E-0001
132.40  6.23099340945775E-0002  2.37697872556448E-0004  6.21073824114284E-0002  4.19919648180718E-0005 -1.89813129655717E+0004 -1.08571660620734E+0002  9.96739880166890E-0001  6.21074121314529E-0002  1.76085151838275E-0001 -4.54606118083352E+0003  4.55921882593104E-0001
132.60  6.35589523837710E-0002  2.42183881439061E-0004  6.33489558108607E-0002  4.20070591787891E-0005 -1.89715585931208E+0004 -1.08498082268791E+0002  9.96686305324609E-0001  6.33489863548202E-0002  1.72876330008751E-0001 -4.54156931623755E+0003  3.25357257102420E-0001
132.80  6.48286413296416E-0002  2.46738671925903E-0004  6.46109544940427E-0002  4.20221839042652E-0005 -1.89617981100818E+0004 -1.08424569436013E+0002  9.96632058331921E-0001  6.46109858667311E-0002  1.69736893342310E-0001 -4.53707465607461E+0003  1.95329558083250E-0001
133.00  6.61193622469098E-0002  2.51363382791113E-0004  6.58937320623587E-0002  4.20373402406016E-0005 -1.89520307581399E+0004 -1.08351116227106E+0002  9.96577129641003E-0001  6.58937642673285E-0002  1.66664895298354E-0001 -4.53257688289310E+0003  6.58261399292634E-0002
133.20  6.74313841899298E-0002  2.56058818762528E-0004  6.71975502380149E-0002  4.20525282831533E-0005 -1.89422565230552E+0004 -1.08277722365021E+0002  9.96521513756209E-0001  6.71975832774041E-0002  1.63658683362388E-0001 -4.52807602193390E+0003 -6.31556467601027E-0002
133.40  6.87649784588764E-0002  2.60825790154203E-0004  6.85226728079063E-0002  4.20677481290272E-0005 -1.89324753902319E+0004 -1.08204387571372E+0002  9.96465205172830E-0001  6.85227066823228E-0002  1.60716650166255E-0001 -4.52357209856920E+0003 -1.91618436145790E-0001
133.60  7.01205228583875E-0002  2.65665484860131E-0004  6.98694692005592E-0002  4.20830010409385E-0005 -1.89226865979237E+0004 -1.08131105979947E+0002  9.96408194001253E-0001  6.98695039090216E-0002  1.57837014798632E-0001 -4.51906479432783E+0003 -3.19574589313957E-0001
133.80  7.14980863850258E-0002  2.70577985960094E-0004  7.12380018603691E-0002  4.20982847873130E-0005 -1.89128916256084E+0004 -1.08057888500057E+0002  9.96350483417807E-0001  7.12380373999877E-0002  1.55018695442156E-0001 -4.51455482256305E+0003 -4.47007187081754E-0001
134.00  7.28980496813604E-0002  2.75564486970264E-0004  7.26286426945989E-0002  4.21136006307802E-0005 -1.89030897116458E+0004 -1.07984729260508E+0002  9.96292063569633E-0001  7.26286790606319E-0002  1.52259990168163E-0001 -4.51004186529497E+0003 -5.73928599913809E-0001
134.20  7.43206930774885E-0002  2.80625820514453E-0004  7.40416637589338E-0002  4.21289486674668E-0005 -1.88932808420066E+0004 -1.07911627992443E+0002  9.96232928918561E-0001  7.40417009445813E-0002  1.49559459091501E-0001 -4.50552594841682E+0003 -7.00341402131816E-0001
134.40  7.57662991720087E-0002  2.85762824821953E-0004  7.54773391778731E-0002  4.21443289972992E-0005 -1.88834650018013E+0004 -1.07838584421881E+0002  9.96173073918759E-0001  7.54773771741300E-0002  1.46915701129568E-0001 -4.50100709795106E+0003 -8.26248153372612E-0001
134.60  7.72352657967695E-0002  2.90976744403450E-0004  7.69360573114457E-0002  4.21597428963625E-0005 -1.88736414267676E+0004 -1.07765592712289E+0002  9.96112488367152E-0001  7.69360961070050E-0002  1.44327157455533E-0001 -4.49648499495062E+0003 -9.51660947205826E-0001
134.80  7.87276559853781E-0002  2.96267633168499E-0004  7.84178738712609E-0002  4.21751881121440E-0005 -1.88638116011973E+0004 -1.07692663731586E+0002  9.96051175947125E-0001  7.84179134521691E-0002  1.41792896056925E-0001 -4.49196035567275E+0003 -1.07656317907572E+0000
